what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1357674380354
started,bundle,com.collabnet.subversion.merge,3.0.12,"com.collabnet.subversion.merge",1357674380354
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1357674380354
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1357674380354
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1357674380354
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1357674380354
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1357674380354
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1357674380354
started,bundle,org.eclipse.mylyn.commons.notifications.ui,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.ui",1357674380354
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1357674380354
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1357674380354
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1357674380354
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1357674380354
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1357674380354
started,bundle,org.eclipse.mylyn.tasks.index.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.index.core",1357674380354
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1357674380354
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1357674380354
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1357674380354
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1357674380354
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1357674380354
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1357674380354
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1357674380354
os,sysinfo,,,"win32",1357674380354
arch,sysinfo,,,"x86",1357674380354
ws,sysinfo,,,"win32",1357674380354
locale,sysinfo,,,"en_US",1357674380354
processors,sysinfo,,,"2",1357674380354
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357674380354
java.runtime.version,sysinfo,,,"1.6.0_21-b06",1357674380354
java.specification.name,sysinfo,,,"Java Platform API Specification",1357674380354
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1357674380354
java.specification.version,sysinfo,,,"1.6",1357674380354
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1357674380354
java.version,sysinfo,,,"1.6.0_21",1357674380354
java.vm.info,sysinfo,,,"mixed mode, sharing",1357674380354
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1357674380354
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357674380354
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1357674380354
java.vm.specification.version,sysinfo,,,"1.0",1357674380354
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1357674380354
java.vm.version,sysinfo,,,"17.0-b16",1357674380354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674384425
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674385392
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674385408
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1357674385423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674389884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674406527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674415059
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1357674430219
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1357674430266
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.6,"org.tigris.subversion.clientadapter.javahl",1357674431873
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.5.1,"org.tigris.subversion.clientadapter.svnkit",1357674431873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674437051
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1357674437067
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1357674437192
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1357674439718
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1357674439734
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1357674492126
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1357674493873
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674494044
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674494138
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1357674494216
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1357674494622
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674504542
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674504822
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674504900
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674507848
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1357674510859
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1357674511763
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1357674511872
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1357674512450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674512793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674520607
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674520669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674521668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674531592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674533121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674576884
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674585234
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674587481
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674587809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674587887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674591758
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357674599577
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674599842
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674599905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674604665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674604680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674604805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674691160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674716678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674716678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674716787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674721422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674724122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674724122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674724310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674729413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674732800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674732816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674732956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674746160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674750608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674750608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674750748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674752262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674754806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674754806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674754947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674758318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674772973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674772973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674773098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674779918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674781682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674781682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674781822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674786551
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1357674789922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674800223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674800223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674800332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674803454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674815019
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357674816923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674820544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674820544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674820668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674827521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1357674831002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1357674839572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674844583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674856291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674859023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674859023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674859148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674870045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674875180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674875180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357674875321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675103629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1357675118334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1357675122502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675124657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675126015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675126983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675126999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675127108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675229835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675244089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675244089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675244229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675273069
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357675279570
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1357675279695
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1357675282476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675301367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675303321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675343103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675360229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675362073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675363010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675366245
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357675369667
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357675375870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675379824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675379839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675379964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675479656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1357675491515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675492547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675494625
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1357675495500
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1357675495500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1357675497203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675502938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675526454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675551813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675596372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675596747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675597403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675688722
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357675695984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675700388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675700388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675700779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675852071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675869232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675869232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675869373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357675990518
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357675992407
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357676001714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357676003572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676004338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676004338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676004431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676017501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676019485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676019485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676019625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676021140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676023201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676023217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676023326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676127684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1357676172656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676173920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676175185
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357676176700
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1357676179401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676180916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676180916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1357676180994
